// List of Teams and their ID's:
//592 => ID of Tohoku Golden Eagles
//589 => ID of Chiba Marines
//584 => ID of Tokyo Swallows
//585 => ID of Saitama Lions
//587 => ID of Tokyo Giants
//593 => ID of Yokohama DeNA Bay Stars
//590 => ID of Osaka Tigers
//591 => ID of Osaka Buffaloes
//588 => ID of Hiroshima Toyo Carp
//583 => ID of Hokkaido Fighters
//594 => ID of Aichi Dragons
//586 => ID of Fukuoka Hawks
//
//
//id, del, team_id, Team Name, League Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, GB Batter type, FB Batter type, speed, steal rate, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, pbabip, lahman_id, bbref_id, bbrefminors_id, twitter_handle, Catcher Framing, Velo Pot
156131,0,586,Fukuoka Hawks,Japanese Professional Baseball,Kawaguchi,Toya,,11,26,2,1999,98,Japan,0,,8,187,192,2,2,12,13,0,0,0,20,87,2,2,2,2,20,45,2,2,2,2,97,45,34,195,102,87,11,0,0,2,2,2,2,82,11,306,246,309,251,399,426,11,4,2,62,88,45,8,4,46,21,81,8,2,11,53,59,117,200,0,0,0,0,0,0,0,0,0,8,550,.282,0,0,21,117,78,11,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,78,119,114,78,106,351,1.0014,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,kawagu000toy,,kawagu000toy,,8,11
156149,0,607,Fukuoka Hawks,Ni-Gun League,Suzuki,Gota,,19,31,30,2003,98,Japan,0,,117,175,190,30,30,2,0,0,0,0,20,296,30,30,30,30,20,48,30,30,30,30,286,48,299,398,280,296,7,0,0,30,30,30,30,98,7,245,230,245,230,174,82,7,3,30,96,95,48,6,3,54,0,116,6,58,7,98,53,5,0,0,0,0,0,0,0,0,0,0,6,550,.055,0,0,0,5,350,7,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,118,170,190,96,114,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,suzuki000got,,suzuki000got,,117,7
156151,0,607,Fukuoka Hawks,Ni-Gun League,Takahashi,Takanori,,3,21,1,2001,98,Japan,0,,13,186,205,1,1,12,0,0,0,0,140,132,1,1,1,1,140,47,1,1,1,1,121,47,174,180,111,132,15,0,0,1,1,1,1,183,15,1,1,1,1,369,382,15,3,1,1,1,47,6,3,50,68,66,6,32,15,34,62,195,200,0,0,0,0,0,0,0,0,0,6,550,.349,0,0,68,195,69,15,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,108,126,128,78,83,254,1.0000,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,takaha002tak,,takaha002tak,,13,15
66845,0,586,Fukuoka Hawks,Japanese Professional Baseball,Murata,Kenichi,,14,31,30,2001,98,Japan,0,,118,179,198,30,30,2,3,0,0,0,20,359,30,30,30,30,20,45,30,30,30,30,374,45,403,343,393,359,2,0,0,30,30,30,30,66,2,280,252,282,257,234,12,2,3,30,62,96,45,8,3,45,0,120,8,114,2,73,88,5,0,0,0,0,0,0,0,0,0,0,8,550,.055,0,0,0,5,350,2,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,135,110,132,95,146,314,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,murata000ken,,murata000ken,,118,2
66846,0,607,Fukuoka Hawks,Ni-Gun League,Morishima,Ryota,,15,27,30,2004,98,Japan,0,,6,187,229,30,30,9,0,0,0,0,159,371,30,30,30,30,159,47,30,30,30,30,394,47,401,413,415,371,8,0,0,30,30,30,30,48,8,1,1,1,1,158,42,8,3,30,1,1,47,6,3,158,0,220,6,9,8,129,111,12,0,0,0,0,0,0,0,0,0,0,6,550,.149,0,0,0,12,194,8,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,112,76,117,17,171,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,morish000ryo,,morish000ryo,,6,8
66847,0,607,Fukuoka Hawks,Ni-Gun League,Gyofu,Koha,,11,16,0,2002,98,Japan,0,,3,183,207,0,0,12,0,0,0,0,159,267,0,0,0,0,159,47,0,0,0,0,186,47,166,157,101,267,16,0,0,0,0,0,0,159,16,1,1,1,1,407,318,16,4,0,1,1,47,6,4,47,68,103,6,9,16,107,121,195,200,0,0,0,0,0,0,0,0,0,6,550,.329,0,0,68,195,100,16,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,89,100,83,137,111,361,1.0000,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,gyofu-000koh,,gyofu-000koh,,3,16
66857,0,607,Fukuoka Hawks,Ni-Gun League,Fujita,Yutaro,,22,3,1,2005,98,Japan,0,,9,170,172,1,1,12,2,0,0,0,124,269,1,1,1,1,124,47,1,1,1,1,187,47,101,165,101,269,12,0,0,1,1,1,1,118,12,1,1,1,1,433,382,12,3,1,1,1,47,6,3,50,68,195,6,1,12,139,125,195,200,0,0,0,0,0,0,0,0,0,6,550,.348,0,0,68,195,67,12,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,98,88,130,98,78,247,1.0000,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,fujita000yut,,fujita000yut,,9,12
51236,0,607,Fukuoka Hawks,Ni-Gun League,Nakamura,Toshiya,,48,8,2,1996,98,Japan,0,,2,178,185,2,2,12,289,0,0,0,136,147,2,2,2,2,136,30,2,2,2,2,136,30,71,191,127,147,7,0,0,2,2,2,2,40,7,209,170,212,172,257,269,7,3,2,33,87,30,6,3,28,27,94,6,2,7,28,39,80,200,0,0,0,0,0,0,0,0,0,6,550,.294,0,0,27,80,88,7,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,114,74,92,100,78,291,.9960,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,nakamu001tos,,nakamu001tos,,2,7
49092,0,607,Fukuoka Hawks,Ni-Gun League,Ogata,Shuto,@SYUTO515515,39,15,2,1999,98,Japan,0,@SYUTO515515,5,182,198,2,2,12,204,0,0,0,101,97,2,2,2,2,101,30,2,2,2,2,101,30,22,80,102,97,10,0,0,2,2,2,2,79,10,219,201,222,205,332,149,10,3,2,33,92,30,6,3,38,20,98,6,5,10,24,27,120,150,0,0,0,0,0,0,0,0,0,6,550,.287,0,0,20,120,85,10,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,91,70,98,107,106,334,.9940,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,ogata-000shu,@SYUTO515515,ogata-000shu,@SYUTO515515,5,10
49094,0,586,Fukuoka Hawks,Japanese Professional Baseball,Shuto,Ukyo,,23,10,29,1996,98,Japan,0,,0,180,163,29,29,4,736,0,0,0,290,302,29,29,29,29,290,38,29,29,29,29,292,38,98,246,284,302,1,0,0,29,29,29,29,128,1,2,2,2,2,2,2,1,3,29,1,0,38,8,3,148,1,134,8,0,1,143,75,22,0,0,0,0,0,0,0,0,0,0,8,550,.196,0,0,1,22,155,1,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,116,103,80,79,105,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,shuto-000uky,,shuto-000uky,,0,1
53031,0,586,Fukuoka Hawks,Japanese Professional Baseball,Sugiyama,Kazuki,,40,7,1,1997,98,Japan,0,,0,192,234,1,1,12,407,0,0,0,130,54,1,1,1,1,130,33,1,1,1,1,130,33,2,91,167,54,14,0,0,1,1,1,1,25,14,276,202,279,205,409,258,14,4,1,37,105,33,8,4,16,12,55,8,0,14,0,0,83,150,0,0,0,0,0,0,0,0,0,8,550,.242,0,0,12,83,140,14,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,110,100,79,110,74,438,1.0450,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,sugiya000kaz,,sugiya000kaz,,0,14
53032,0,607,Fukuoka Hawks,Ni-Gun League,Watanabe,Riku,,132,24,2,2000,98,Japan,0,,104,187,194,2,2,2,47,0,0,0,172,168,2,2,2,2,172,28,2,2,2,2,152,28,254,225,130,168,0,0,0,2,2,2,2,31,0,2,2,2,2,2,2,0,3,2,0,0,28,6,3,11,6,54,6,104,0,75,84,20,0,0,0,0,0,0,0,0,0,0,6,550,.147,0,0,6,20,220,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,107,40,120,116,69,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,watana000rik,,watana000rik,,104,0
53082,0,607,Fukuoka Hawks,Ni-Gun League,Kamichatani,Taiga,,27,31,1,1996,98,Japan,0,,0,181,196,1,1,12,514,0,0,0,90,82,1,1,1,1,90,30,1,1,1,1,90,30,2,88,92,82,10,0,0,1,1,1,1,21,10,202,194,204,196,351,307,10,3,1,76,88,30,6,3,14,18,47,6,0,10,0,0,68,150,0,0,0,0,0,0,0,0,0,6,550,.278,0,0,18,68,92,10,310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,91,52,86,74,97,309,.9880,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,kamich000tai,,kamich000tai,,0,10
156161,0,607,Fukuoka Hawks,Ni-Gun League,Tanaka,Leiri Hammond,,9,17,30,2004,98,Japan,0,,78,192,190,30,30,2,0,0,0,0,20,263,30,30,30,30,20,47,30,30,30,30,353,47,123,356,424,263,2,0,0,30,30,30,30,109,2,185,166,186,168,131,18,2,3,30,66,93,47,6,3,30,0,55,6,94,2,90,95,5,0,0,0,0,0,0,0,0,0,0,6,550,.055,0,0,0,5,350,2,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,114,130,52,85,71,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,takana000lei,,takana000lei,,78,2
156163,0,607,Fukuoka Hawks,Ni-Gun League,Almonte,David,,22,2,2,2007,98,Japan,0,,9,185,181,2,2,13,0,0,0,0,159,148,2,2,2,2,159,47,2,2,2,2,116,47,131,225,86,148,18,0,0,2,2,2,2,182,18,1,1,1,1,414,439,18,4,2,1,1,47,6,4,37,68,127,6,10,18,91,95,195,200,0,0,0,0,0,0,0,0,0,6,550,.354,0,0,68,195,53,18,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,122,77,101,107,190,205,1.0000,448,314,0,0,314,0,314,314,0,0,0,0,0,325,0,0,325,0,325,325,0,0,0,0,0,0,412,almont000dav,,almont000dav,,9,18
156168,0,607,Fukuoka Hawks,Ni-Gun League,Nishio,Ayuma,,2,20,0,2000,98,Japan,0,,22,167,154,0,0,12,0,0,0,0,159,154,0,0,0,0,159,47,0,0,0,0,131,47,170,263,102,154,12,0,0,0,0,0,0,158,12,1,1,1,1,332,305,12,3,0,1,1,47,6,3,35,68,101,6,12,12,84,99,195,200,0,0,0,0,0,0,0,0,0,6,550,.356,0,0,68,195,58,12,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,183,30,117,78,94,221,1.0000,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,nishio000ayu,,nishio000ayu,,22,12
156183,0,586,Fukuoka Hawks,Japanese Professional Baseball,Ohtsu,Ryosuke,,8,13,1,1999,98,Japan,0,,13,175,148,1,1,12,321,0,0,0,20,49,1,1,1,1,20,33,1,1,1,1,61,33,56,218,60,49,9,0,0,1,1,1,1,136,9,253,245,255,249,374,381,9,3,1,94,99,33,8,3,36,45,117,8,30,9,151,140,113,200,0,0,0,0,0,0,0,0,0,8,550,.307,0,0,45,113,94,9,680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,93,102,114,120,98,357,.9954,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,ohtsu-001ryo,,ohtsu-001ryo,,13,9
156189,0,607,Fukuoka Hawks,Ni-Gun League,Yamashita,Kyogo,,38,7,0,2004,98,Japan,0,,2,175,163,0,0,4,0,0,0,0,159,285,0,0,0,0,159,47,0,0,0,0,200,47,47,157,121,285,13,0,0,0,0,0,0,40,13,1,1,1,1,303,262,13,3,0,1,1,47,6,3,46,0,107,6,7,13,52,80,12,200,0,0,0,0,0,0,0,0,0,6,550,.149,0,0,0,12,194,13,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,116,136,129,81,66,218,1.0000,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,yamash000kyo,,yamash000kyo,,2,13
156203,0,607,Fukuoka Hawks,Ni-Gun League,Izaki,Sanshiro,,16,9,0,2004,98,Japan,0,,10,188,201,0,0,11,0,0,0,0,20,141,0,0,0,0,20,47,0,0,0,0,120,47,125,180,101,141,13,0,0,0,0,0,0,98,13,185,166,186,168,379,369,13,3,0,66,93,47,6,3,48,36,56,6,7,13,100,102,114,200,0,0,0,0,0,0,0,0,0,6,550,.293,0,0,36,114,96,13,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,112,60,90,55,117,347,1.0326,384,198,0,0,198,0,198,198,0,0,0,0,0,198,0,0,198,0,198,198,0,0,0,0,0,0,401,izaki-000san,,izaki-000san,,10,13
156206,0,607,Fukuoka Hawks,Ni-Gun League,Hirose,Ryuta,,16,7,0,2001,98,Japan,0,,6,181,194,0,0,12,70,0,0,0,207,161,0,0,0,0,207,47,0,0,0,0,135,47,80,375,88,161,9,0,0,0,0,0,0,114,9,1,1,1,1,453,412,9,4,0,1,1,47,6,4,31,68,105,6,4,9,106,107,195,200,0,0,0,0,0,0,0,0,0,6,550,.366,0,0,68,195,30,9,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,77,60,97,51,34,129,1.0000,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,hirose000ryu,,hirose000ryu,,6,9
156211,0,607,Fukuoka Hawks,Ni-Gun League,Kawano,Shinichiro,,3,20,1,2006,98,Japan,0,,8,190,183,1,1,11,0,0,0,0,20,28,1,1,1,1,20,47,1,1,1,1,62,47,156,195,82,28,9,0,0,1,1,1,1,147,9,185,166,186,168,396,509,9,4,1,66,93,47,6,4,42,36,79,6,8,9,98,91,114,200,0,0,0,0,0,0,0,0,0,6,550,.309,0,0,36,114,60,9,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,10,169,50,82,12,227,1.0037,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,kawano000shi,,kawano000shi,,8,9
156216,0,607,Fukuoka Hawks,Ni-Gun League,Kinoshita,Hayato,,13,6,0,2006,98,Japan,0,,12,179,146,0,0,12,0,0,0,0,159,157,0,0,0,0,159,47,0,0,0,0,136,47,152,180,103,157,16,0,0,0,0,0,0,152,16,1,1,1,1,429,457,16,3,0,1,1,47,6,3,32,68,133,6,33,16,118,100,195,200,0,0,0,0,0,0,0,0,0,6,550,.337,0,0,68,195,85,16,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,130,80,111,71,76,303,1.0000,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,kinosh000hay,,kinosh000hay,,12,16
156230,0,607,Fukuoka Hawks,Ni-Gun League,Shoji,Yudai,,1,2,30,2002,98,Japan,0,,2,176,163,30,30,4,28,0,0,0,163,363,30,30,30,30,163,47,30,30,30,30,401,47,258,302,431,363,9,0,0,30,30,30,30,101,9,1,1,1,1,251,45,9,2,30,1,1,47,6,2,99,0,35,6,4,9,32,95,17,0,0,0,0,0,0,0,0,0,0,6,550,.286,0,0,0,17,48,9,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,75,148,10,7,78,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,shoji-000yud,,shoji-000yud,,2,9
156231,0,607,Fukuoka Hawks,Ni-Gun League,Sawayanagi,Ryotaro,,25,8,30,2000,98,Japan,0,,2,179,192,30,30,3,28,0,0,0,20,371,30,30,30,30,20,45,30,30,30,30,384,45,263,382,401,371,9,0,0,30,30,30,30,177,9,306,238,309,242,262,39,9,2,30,62,86,45,6,2,56,0,29,6,10,9,40,46,5,0,0,0,0,0,0,0,0,0,0,6,550,.055,0,0,0,5,350,9,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,97,113,82,82,75,343,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,sawaya000ryo,,sawaya000ryo,,2,9
156250,0,586,Fukuoka Hawks,Japanese Professional Baseball,Ohno,Kazuo,,72,6,30,2004,98,Japan,0,,26,176,150,30,30,9,10,0,0,0,20,406,30,30,30,30,20,27,30,30,30,30,416,27,357,349,426,406,9,0,0,30,30,30,30,93,9,169,170,171,173,201,90,9,4,30,31,38,27,8,4,52,0,99,8,17,9,111,65,5,0,0,0,0,0,0,0,0,0,0,8,550,.055,0,0,0,5,350,9,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,72,20,119,86,74,232,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,ohno--000kaz,,ohno--000kaz,,26,9
156255,0,607,Fukuoka Hawks,Ni-Gun League,Sobukawa,Zairen,,2,29,1,2006,98,Japan,0,,33,178,185,1,1,12,0,0,0,0,159,298,1,1,1,1,159,47,1,1,1,1,200,47,159,165,105,298,11,0,0,1,1,1,1,165,11,1,1,1,1,345,225,11,3,1,1,1,47,6,3,31,68,122,6,21,11,101,90,195,200,0,0,0,0,0,0,0,0,0,6,550,.341,0,0,68,195,85,11,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,101,172,127,74,103,302,1.0000,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,sobuka000zai,,sobuka000zai,,33,11
156256,0,586,Fukuoka Hawks,Japanese Professional Baseball,Matsumoto,Haru,,12,24,1,2001,98,Japan,0,,13,181,198,1,1,12,126,0,0,0,20,183,1,1,1,1,20,33,1,1,1,1,155,33,247,218,116,183,13,0,0,1,1,1,1,155,13,256,228,259,232,358,275,13,4,1,94,97,33,8,4,50,41,99,8,14,13,72,85,120,200,0,0,0,0,0,0,0,0,0,8,550,.283,0,0,41,120,124,13,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,77,197,122,55,102,384,1.0011,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,matsum001har,,matsum001har,,13,13
156262,0,607,Fukuoka Hawks,Ni-Gun League,Ohtomo,Sou,,2,23,1,1999,98,Japan,0,,7,181,190,1,1,12,0,0,0,0,159,209,1,1,1,1,159,47,1,1,1,1,162,47,164,180,95,209,13,0,0,1,1,1,1,104,13,1,1,1,1,378,185,13,3,1,1,1,47,6,3,55,68,127,6,10,13,116,100,195,200,0,0,0,0,0,0,0,0,0,6,550,.337,0,0,68,195,88,13,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,105,90,122,98,103,316,1.0000,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,ohtomo000sou,,ohtomo000sou,,7,13
156276,0,607,Fukuoka Hawks,Ni-Gun League,Kumagai,Taiga,,29,17,1,2006,98,Japan,0,,9,186,174,1,1,11,0,0,0,0,20,177,1,1,1,1,20,47,1,1,1,1,152,47,162,188,112,177,13,0,0,1,1,1,1,187,13,185,166,186,168,388,285,13,3,1,66,93,47,6,3,26,36,105,6,8,13,131,119,114,200,0,0,0,0,0,0,0,0,0,6,550,.285,0,0,36,114,107,13,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,19,173,19,79,8,390,.9811,423,406,0,0,406,0,406,406,0,0,0,0,0,405,0,0,405,0,405,405,0,0,0,0,0,0,407,kumaga000tai,,kumaga000tai,,9,13
37519,0,586,Fukuoka Hawks,Japanese Professional Baseball,Higashihama,Nao,,16,20,1,1990,98,Japan,0,,4,182,179,1,1,11,1134,0,0,0,198,134,1,1,1,1,198,30,1,1,1,1,200,30,2,242,279,134,11,0,0,1,1,1,1,75,11,216,216,218,220,417,387,11,4,1,84,82,30,8,4,41,11,74,8,4,11,72,64,48,200,0,0,0,0,0,0,0,0,0,8,550,.259,0,0,11,48,108,11,1100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,146,131,126,88,45,308,1.0590,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,higash001nao,,higash001nao,,4,11
67646,0,607,Fukuoka Hawks,Ni-Gun League,Kimura,Taisei,,58,12,1,2003,98,Japan,0,,4,180,183,1,1,12,0,0,0,0,134,91,1,1,1,1,134,21,1,1,1,1,134,21,27,91,158,91,5,0,0,1,1,1,1,86,5,119,172,119,175,378,340,5,3,1,24,31,21,6,3,45,41,84,6,4,5,40,43,135,150,0,0,0,0,0,0,0,0,0,6,550,.332,0,0,41,135,53,5,59000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,80,53,82,128,65,181,.9983,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,kimura000tai,,kimura000tai,,4,5
67645,0,607,Fukuoka Hawks,Ni-Gun League,Masaki,Tomoya,,31,5,7,1999,98,Japan,0,,0,182,196,7,7,9,157,0,0,0,247,150,7,7,7,7,247,36,7,7,7,7,137,36,303,115,128,150,0,0,0,7,7,7,7,76,0,2,2,2,2,2,2,0,3,7,1,0,36,6,3,35,8,40,6,0,0,93,98,8,0,0,0,0,0,0,0,0,0,0,6,550,.146,0,0,8,8,222,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,88,73,81,91,82,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,masaki000tom,,masaki000tom,,0,0
67647,0,607,Fukuoka Hawks,Ni-Gun League,Nomura,Isami,,99,1,19,1996,98,Japan,0,,2,174,185,19,19,6,333,0,0,0,241,294,19,19,19,19,241,41,19,19,19,19,299,41,334,307,305,294,1,0,0,19,19,19,19,120,1,10,10,7,17,8,14,1,3,19,3,0,41,6,3,126,10,95,6,2,1,87,85,31,0,0,0,0,0,0,0,0,0,0,6,550,.210,0,0,10,31,148,1,520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,115,67,76,123,63,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,nomura000isa,,nomura000isa,,2,1
67736,0,607,Fukuoka Hawks,Ni-Gun League,Fujino,Keio,,122,23,6,2003,98,Japan,0,,1,181,174,6,6,4,0,0,0,0,155,303,6,6,6,6,155,37,6,6,6,6,350,37,80,295,402,303,1,0,0,6,6,6,6,50,1,2,2,2,2,2,2,1,3,6,1,0,37,6,3,132,0,92,6,1,1,59,69,9,0,0,0,0,0,0,0,0,0,0,6,550,.138,0,0,0,9,189,1,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,81,106,81,84,94,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,fujino000kei,,fujino000kei,,1,1
67740,0,607,Fukuoka Hawks,Ni-Gun League,Kawamura,Yuto,,132,13,6,1999,98,Japan,0,,1,182,198,6,6,9,110,0,0,0,199,153,6,6,6,6,199,37,6,6,6,6,129,37,224,121,101,153,1,0,0,6,6,6,6,55,1,2,2,2,2,2,2,1,3,6,1,0,37,6,3,17,4,33,6,1,1,90,97,9,0,0,0,0,0,0,0,0,0,0,6,550,.130,0,0,4,9,249,1,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,97,62,84,89,101,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,kawamu000yut,,kawamu000yut,,1,1
67109,0,607,Fukuoka Hawks,Ni-Gun League,Armenta,Alexander,,35,26,2,2004,124,Mexico,0,,0,185,174,2,2,12,0,0,0,0,98,119,2,2,2,2,98,43,2,2,2,2,111,43,12,103,102,119,17,0,0,2,2,2,2,64,17,305,292,298,288,388,334,17,3,2,64,106,43,6,3,31,25,73,6,0,17,0,0,73,150,0,0,0,0,0,0,0,0,0,6,550,.288,0,0,25,73,95,17,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,118,104,79,94,91,342,1.0000,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,arment002ale,,arment002ale,,0,17
